The person who opened the door and came in was an utter stranger.,La persona que abrió la puerta y entró era un desconocido.
Tom and Mary grow leaf lettuce in their garden.,Tom y María cultivan lechuga en su jardín.
Would you like to have some coffee?,¿Te apetece un poco de café?
I feel like people are staring at me.,Me siento como si la gente me observara.
It made me smile.,Me hizo sonreír.
Shall I give you something to read?,¿Te doy algo para leer?
He was strict with his children.,Él fue severo con sus hijos.
Don't be a brute.,No seas bruto.
Who ate all the pies?,¿Quién se comió todas las tortas?
I only want what's best for everyone.,Sólo quiero lo que es mejor para todos.
Suit yourself.,Haz lo que quieras.
You are mad.,Estás loca.
I watched it on YouTube.,Lo vi en YouTube.
The rope broke under the strain.,La cuerda se rompió al tensarse demasiado.
You can sleep here tonight if you want.,"Puedes dormir aquí esta noche, si quieres."
Tom doesn't care what other people say about him.,A Tom no le importa lo que la gente dice de él.
Do you want to sleep on the couch?,¿Quieres dormir en el sofá?
I asked the doctor some questions.,Le hice algunas preguntas al médico.
I looked away.,Yo aparté la vista.
They moved ahead slowly.,Avanzaron lentamente.
Try again.,Intenta otra vez.
Some believe that seven is a lucky number.,Algunos creen que el siete es un número de la suerte.
The house is on top of the hill.,La casa está en lo alto de la colina.
Moderate exercise is necessary for good health.,El ejercicio moderado es necesario para tener buena salud.
Is he your teacher?,¿Es tu profesor?
Where were you last Monday?,¿Dónde estuviste el lunes pasado?
Is there space for another person?,¿Hay lugar para otra persona?
Please move to the rear of the bus.,"Por favor, muévanse para la parte de atrás del bus."
I have a lot more experience than Tom does.,Yo tengo mucha más experiencia que Tom.
Doing that is likely to be tiring.,Hacer eso es probable que canse.
Why did you ask?,¿Por qué preguntaste?
"Last year, I decided to come to Japan.",El año pasado decidí venirme a Japón.
I'd rather stay than go.,Preferiría quedarme en lugar de irme.
I'm not even sure if that would help or not.,Ni siquiera estoy seguro de si eso ayudaría o no.
Tom poured himself a second cup of coffee.,Tom se sirvió una segunda taza de café.
He was not a good speaker.,Él no era un buen orador.
"You don't agree, do you?","Tú no estás para nada de acuerdo, ¿eh?"
He is dreaming of becoming an astronaut.,Él sueña en convertirse en un astronauta.
Sony is a brand known around the world.,Sony es una marca conocida en todo el mundo.
The lake is very deep.,El lago es muy profundo.
You need have a good microphone because we care about sound quality.,Necesitas un buen micrófono porque nos importa la calidad del sonido.
Tom has been playing the violin for more than thirty years.,Tom ha tocado el violín por más de treinta años.
He always speaks to me when he meets me on the street.,Él siempre me habla cuando me encuentra por la calle.
Give Tom a call.,¡Llámalo a Tomás!
He made good use of the money.,Hizo buen uso del dinero.
What do you intend to do?,¿Qué planeas hacer?
The secret of her beauty is her naturalness.,El secreto de su belleza es su naturalidad.
I still remember you.,Todavía me acuerdo de ti.
He often laughs at his own jokes.,A menudo él se ríe de sus propias bromas.
I had intended to attend the meeting.,Tenía la intención de asistir a la reunión.
Where do babies come from?,¿De dónde vienen los bebés?
You haven't got a chance.,No tienes oportunidad.
Tom is Mary's twin brother.,Tom es el hermano gemelo de Mary.
Don't touch my car.,No toques mi auto.
Europeans like to drink wine.,A los europeos les gusta beber vino.
I really don't like goat cheese at all.,"No me gusta, para nada, el queso de cabra."
"They are separated, and cannot touch.","Ellos están separados, y no pueden tocarse."
I bought a lot of things.,Compré muchas cosas.
The sign says that the police will take your car away if you park it here.,El letrero dice que la policía te quitará el auto se te estacionas aquí.
Those are gifts.,Esos son regalos.
Tom meant what he said.,Tom quiso decir lo que dijo.
I hope I can be of some help to you.,Espero seros de alguna ayuda.
Is Tom a Canadian citizen?,¿Es Tom ciudadano canadiense?
Monday is a difficult day.,El lunes es un día difícil.
I was playing tennis.,Estaba jugando al tenis.
They spend a lot of time together.,Ellos pasan mucho tiempo juntos.
Tell everybody.,Díselo a todos.
I must leave now.,Tengo que irme ahora.
The fence was painted by my father.,La cerca la pintó mi padre.
"The word ""theory"" is often misused.","A menudo a la palabra ""teoría"" se le da un mal uso."
At least it's not raining.,Al menos no está lloviendo.
I have one kid.,Tengo un escuincle.
Who built it?,¿Quién lo construyó?
Tom was killed with an icepick.,Mataron a Tom con un picahielos.
I was waiting for you to get here.,Estaba esperando a que llagaran.
Where's the zoo?,¿Dónde queda el zoológico?
"Tom, answer me!","¡Tom, respóndeme!"
My parents are both dead.,Mis padres están muertos.
Why don't you grow up?,¿Por qué no creces?
He was reading a book at that time.,En ese momento él estaba leyendo un libro.
No one came.,Ninguno acudió.
Do not turn off your computer.,No apagues tu computador.
"When he retired, his son took over the business.","Cuando él se retiró, su hijo se ocupó del negocio."
It's still warm.,Todavía está caliente.
What sort of jewelry are you going to wear with this dress?,¿Qué clase de joyería vas a usar con este vestido?
Tom had to go to work.,Tom tenía que ir a trabajar.
I will look the other way.,Miraré para otra parte.
You will need a bodyguard.,Vas a necesitar un guardaespalda.
Tom is ironing shirts.,Tomás está planchando camisas.
I have nothing to complain about.,No tengo nada de qué quejarme.
"You have some money, don't you?","Tienes algo de dinero, ¿no?"
I saw Shin'ichi in Kakogawa yesterday.,Ayer vi a Shin'ichi en Kakogawa.
How many people work here?,¿Cuánta gente trabaja aquí?
Another patient has died.,Otro paciente ha muerto.
Everything he says is correct.,Todo lo que dice es correcto.
There's a bit of a wind today.,Hay un poco de viento hoy.
Kyiv is the capital of Ukraine.,Kiev es la capital de Ucrania.
Tom tried to open the door.,Tom intentó abrir la puerta.
I was prepared to do anything they asked me to do.,Yo estaba preparado para hacer cualquier cosa de lo que ellos me pidieran que hiciera.
Tom tried to call Mary numerous times.,Tom trató de llamar a Mary varias veces.
How annoying!,¡Qué incordio!
The rain spoiled our picnic.,La lluvia arruinó nuestro picnic.
He was too shy to do that.,Él era demasiado tímido para hacer eso.
"Generally speaking, college students have more free time than high school students.","Generalmente hablando, los estudiantes universitarios tienen más tiempo libre que los estudiantes de secundaria."
Tom is furious.,Tom está furioso.
I never doubted you.,Jamás dudé de ti.
How many times does the bus run each day?,¿Cuántas veces por día pasa ese autobús?
Tom didn't tell me who to give this to.,Tom no me dijo a quién tengo que darle esto.
I will speak with you tomorrow.,Mañana voy a hablar contigo.
It is of great value.,Es de gran valor.
We had a fantastic holiday in Sweden.,Tuvimos unas maravillosas vacaciones en Suecia.
What're you doing?,¿Qué estás haciendo?
She kept on talking while eating.,Ella seguía hablando mientras comía.
You probably haven't yet finished your homework.,Probablemente no habrás terminado todavía los deberes.
"Today, we are going dancing.",Hoy nos vamos a bailar.
Someone knocked on the door.,Alguien ha llamado a la puerta.
I owe him a debt.,Tengo una deuda con él.
What do you think of those Japanese writers?,¿Qué opinas de esos escritores japoneses?
I think there are many who binge eat from stress.,Creo que hay muchos que comen compulsivamente debido al estrés.
I wonder if he'll come tonight.,Me pregunto si él vendrá esta noche.
I want to confess.,Quiero confesar.
Tom decided to stay until 2:30.,Tom decidió quedarse hasta las 2:30.
Did you play baseball yesterday?,¿Jugaste béisbol ayer?
It seems to me that he is honest.,Me parece que él es sincero.
You must show respect to your guests.,Tienes que ser educado con tus invitados.
You'll be safe here.,Aquí estarás seguro.
I don't want any more.,Ya no quiero.
We're not doing anything.,No estamos haciendo nada.
Why do you like Boston?,¿Por qué te gusta Boston?
Tom hasn't seen Mary since 2013.,Tom no ha visto a Mary desde dos mil trece.
"Which do you like better, apples or bananas?","¿Qué prefieres, las manzanas o los plátanos?"
Let me say what I think.,Déjeme decir lo que pienso.
They go to church every Sunday.,Ellos van a la iglesia todos los domingos.
I love fish.,Me encanta el pescado.
Tom has three thousand books.,Tom tiene tres mil libros.
"The rain just stopped, so let's leave.","Acaba de dejar de llover, así que vámonos."
We have to expect the worst.,Tenemos que esperar lo peor.
It's an old stereotype.,Es un viejo estereotipo.
They go to the movies together once in a while.,Ellos van juntos a veces a ver una película.
Turn down the music.,Bajen la música.
Please keep it secret.,"Mantenlo en secreto, por favor."
Why don't you work harder?,¿Por qué no trabajas más duro?
He's in his fifties.,Tiene cincuenta y tantos años.
Who's ready for more?,¿Quién está listo para más?
Tom is sitting on his bunk.,Tom está sentando en su litera.
That's something you'll regret.,Eso es algo de lo que te arrepentirás.
You must bear in mind what I've just said to you.,Debes tener presente lo que te acabo de decir.
He does not smoke.,Él no fuma.
All the flowers in the garden are yellow.,Todas las flores del jardín son amarillas.
Can't you ride a bicycle?,¿No sabes andar en bicicleta?
Which one do you think is correct?,¿Cuál crees tú que es correcto?
I hope you sleep well.,Espero que duermas bien.
Isn't that incredible?,¿No es increíble?
Everybody loves her.,Todo el mundo la quiere.
It wasn't that hard.,No fue tan duro.
I drank a glass of milk this morning.,Esta mañana me tomé un vaso de leche.
I don't like your boss.,No me agrada tu jefe.
Get me a towel.,Tráeme una toalla.
This coffee is really strong.,Esté café está requete-cargado.
Some believe in UFOs and others do not.,Algunos creen en los ovnis y otros no.
Look at it.,Contémplalo.
What are you going to say?,¿Qué vas a decir?
I ran like lightning.,Corrí como el diablo.
Who's your favorite movie director?,¿Quién es tu director de cine preferido?
Everybody feels comfortable with him.,Todos se sienten a gusto con él.
Tom expected this to happen.,Tom esperaba que esto sucediera.
Where shall we begin?,¿Por dónde deberíamos empezar?
You're my son.,Sos mi hijo.
Tom didn't hit Mary.,Tom no pegó a Mary.
I watched a Swedish movie last night.,Anoche vi una película sueca.
Tom guessed right.,Tom adivinó bien.
The book I read yesterday was really interesting.,El libro que me leí ayer era muy interesante.
There's hardly any water in the bucket.,Apenas hay agua en el cubo.
We weren't fighting.,No nos peleábamos.
She lives in a huge house.,Ella vive en una casa enorme.
He comes here once a month.,Viene aquí una vez al mes.
You should get rid of this.,Deberíais deshaceros de esto.
Tom's here.,Tom está aquí.
She wanted to be alone.,Ella quería estar sola.
I seldom go to the library.,Voy muy poco a la biblioteca.
What foods should a diabetic not eat?,¿Qué alimentos no debería consumir un diabético?
Are you ready for Halloween?,¿Estás listo para la Noche de Brujas?
One man's trash is another man's treasure.,La basura de un hombre es el tesoro de otro.
The lawyer explained the new law to us.,El abogado nos explicó la nueva ley.
Why did you say that?,¿Por qué dijiste eso?
"Hold on a minute, please. I'll see if he is in.","Espere un minuto, por favor. Veré si está adentro."
I'm planning to read as many books as I can this year.,Este año pienso leer todos los libros que pueda.
It's the best season of the year.,Es la mejor estación del año.
The boy broke the window with a baseball last weekend.,El niño rompió la ventana con una pelota de béisbol el fin de semana pasado.
Do you still keep in touch with Tom?,¿Sigue en contacto con Tom?
This time we won.,Esta vez ganamos nosotros.
I knew Tom very well.,Conocí a Tom muy bien.
I am talking with Tom.,Estoy hablando con Tom.
We stood on the brink of a cliff.,Nos quedamos de pie al borde del acantilado.
I know that you have issues with your mom.,Sé que tienes problemas con tu madre.
Don't you get bored when you're alone?,¿No se aburren cuando están solas?
Who buys this type of art?,¿Quién compra este tipo de arte?
Can you find your way all right?,¿Podrá usted encontrar el camino sin dificultad?
You can invite other people.,Pueden invitar a otras personas.
It's a problem we do not have any answer for.,Es un problema que no podemos resolver.
Tom puts too much sugar in his tea.,Tom se echa demasiado azúcar en el té.
We're watching.,Estamos mirando.
Go get it.,Ve a por ello.
Ask anybody.,Pregúntale a cualquiera.
I'm trying to work out this problem.,Estoy intentando solucionar este problema.
Someday you should give it a try.,Algún día deberías darle una oportunidad.
It's an average day at work.,Es un día cualquiera en el trabajo.
She gave the dog to her friends.,Le dio el perro a sus amigos.
I asked him where he lived.,Le pregunté dónde vivía.
Will you please put that in simpler words?,"¿Podrías ponerlo en palabras más sencillas, por favor?"
I can't believe we won.,No puedo creer que ganáramos.
"If you could go back in time, what would you change?","Si pudieras volver en el tiempo, ¿qué cambiarías?"
Go straight along this street.,Siga derecho por esta calle.
I want to go to bed.,Quiero acostarme.
We gave a party in celebration of his 70th birthday.,Hicimos una fiesta para celebrar su 70º cumpleaños.
Tom survived.,Tom sobrevivió.
She made a bet with him.,Ella hizo una apuesta con él.
I planted an apple tree in my garden.,Yo planté un manzano en mi jardín.
Tom turned 13.,Tom cumplió 13 años.
Tom felt very guilty about what happened.,Tom se sentía muy culpable por lo sucedido.
Are you home?,¿Estáis en casa?
"If you are not going to the concert, then neither am I.","Si no vas al concierto, yo tampoco."
I usually read while I eat.,Yo usualmente leo mientras como.
I'm already rich.,Yo ya soy rico.
Is there a photo shop in the hotel?,¿Hay alguna tienda fotográfica en el hotel?
Tom is Mary's long-time boyfriend.,Tom es el antiguo novio de Mary.
She has to pay for the book.,Ella debe pagar el libro.
They stayed one more day together.,Se quedaron juntos un día más.
When will his new novel come out?,¿Cuándo se publica su nueva novela?
This is good meat.,Esta es carne buena.
I see the crown.,Veo la corona.
Tom thought that Mary wanted him to kiss her.,Tom creyó que Mary quería que él le besara.
"According to the old man I met yesterday, cockroaches can be eaten and don't taste all that bad.","De acuerdo al anciano que conocí ayer, las cucarachas pueden comerse y no saben nada mal."
She did it all by herself.,Lo hizo todo ella sola.
Which cup is yours?,¿Cuál taza es la tuya?
I swam a lot during summer vacation.,Nadé mucho durante las vacaciones de verano.
You're my friend.,Eres mi amiga.
He was not quick enough.,No era lo suficientemente rápido.
"Water is liquid. When it freezes, it becomes solid.","El agua es un líquido. Cuando se congela, se vuelve sólido."
You should not stay up too late.,No deberías quedarte despierto hasta muy tarde.
It's just one of those annoying buzzwords.,Es sólo una de esas palabras que está de moda.
His debt reached a hundred dollars.,Su deuda alcanzó los cien dólares.
I feel your pain.,Comparto vuestro dolor.
"I know you're not going to come to my party, but I wish you were.","Sé que no vas a venir a mi fiesta, pero ojalá vinieras."
All is well.,Todo está correcto.
Tom attempted suicide.,Tom intentó suicidarse.
She taught music for thirty years.,Ella enseñó música durante treinta años.
He was searching for something in the dark.,Él estaba buscando algo en la oscuridad.
How much fire insurance do you have?,¿De cuánto es el seguro contra incendios que tiene usted?
"In spite of the hurricane, the ship reached port.",A pesar del huracán el barco llegó al puerto.
All the dogs are alive.,Todos los perros están vivos.
You'll find a job.,Encontrarás un empleo.
"He went to London, where he stayed for a week.","Se fue a Londres, donde pasó una semana."
He is known as a great painter.,Él tiene fama de gran pintor.
I don't have anything to give you.,No tengo nada que darte.
The two teams playing tonight are the Yomiuri Giants and the Hanshin Tigers.,Los dos equipos que juegan esta noche son los Gigantes de Yomiuri y los Tigres de Hanshin.
I had been working for two hours when I suddenly felt sick.,Yo había trabajado por dos horas cuando de repente me sentí enfermo.
I went to the supermarket.,Fui al supermercado.
May God bless you.,¡Que Dios te bendiga!
Tom's allegations are false.,Las acusaciones de Tom son falsas.
I had been reading for an hour when he came in.,Había estado leyendo por una hora cuando él entró.
The crowd demonstrated in support of human rights.,La multitud protestaba por los derechos del hombre.
Don't get me wrong.,No me malentienda.
Do you have medical insurance?,¿Tiene usted seguro médico?
Tom was shocked.,Tom estaba impactado.
I love rock.,Me gusta el rock.
I'm charging this amount to your bill.,Cargo esta cantidad a su cuenta.
I sincerely hope you'll get well soon.,Espero sinceramente que te mejores pronto.
I got a bonus.,Yo obtuve un bono.
The mountain climbers reached the summit before dark.,Los escaladores alcanzaron la cima antes que cayera la noche.
Write down his address.,Anota su dirección.
Do a little work! You'll lose some weight.,¡Trabaja un poco! Te servirá para adelgazar.
This is the best restaurant I know of.,Éste es el mejor restaurante que conozco.
"If I had wings, I would fly to you.","Si yo tuviera alas, volaría hasta ti."
You'll find the letter under these papers.,Encontrarás la carta debajo de estos papeles.
I forgot his name.,He olvidado su nombre.
I like red roses.,Me gustan las rosas rojas.
Are you aware that Tom doesn't like you?,¿Estás consciente de que no le gustas a Tom?
Let me think for a while.,Déjame pensar un poco.
No one knows what happened.,Nadie sabe qué sucedió.
I've got a cold.,Estoy constipado.
We've done worse.,Lo hemos hecho peor.
I just hope I don't sound stupid.,Espero no haber dicho ninguna estupidez.
The police recovered the stolen jewels.,La policía recuperó las joyas robadas.
Keep me informed.,Manténgame informado.
Make it smaller.,Hazlo más pequeño.
Did you want to speak with me?,¿Querías hablar conmigo?
This book is so easy that even a child can read it.,Este libro es tan sencillo que hasta un niño puede leerlo.
We are all suspicious about him.,Todos sospechamos de él.
I'm looking forward to seeing Tom.,Estoy ansioso por ver a Tom.
You aren't listening to what I'm saying.,No te enteras de lo que te estoy diciendo.
I don't know yet.,Todavía no lo sé.
It's a really good book.,Es realmente un buen libro.
I have never met you in person.,A usted no lo he encontrado nunca en persona.
I miss the hustle and bustle of city life.,Echo de menos el ruido y la actividad de la vida en la ciudad.
Just ignore him.,Solo ignóralo.
We'll continue to be vigilant.,Permaneceremos vigilantes.
They did it.,Lo lograron.
Can you please leave me alone?,"¿Me puedes dejar sola, por favor?"
How did it go last night?,¿Cómo fue la cosa anoche?
How do you know all these things?,¿Cómo sabés todas estas cosas?
How deep is it?,¿Cuán profundo es?
How many computers have you had so far?,¿Cuántos ordenadores has tenido hasta ahora?
Tom hasn't played the guitar for years.,Tom no ha tocado la guitarra en años.
Can I bring someone?,¿Puedo llevar a alguien?
"So you give up, right?","¿Entonces abandonas, no?"
Are you going to do it over again?,¿Lo vas a hacer de nuevo?
I'm hired to do a job.,Me han contratado para un trabajo.
We all know what happened here.,Todos nosotros sabemos lo que aquí ocurrió.
I still can't remember what Tom told me to do.,Todavía no puedo recordar lo que Tom me dijo que hiciera.
He needs a more productive outlet for his anger.,Él necesita una salida más productiva para su furia.
You may take this book as long as you keep it clean.,Puedes tomar este libro siempre y cuando lo mantengas limpio.
He advocates a revision of the rules.,Él llama a una revisión de las reglas.
"To drive a car, you need a license.","Para conducir un coche, se necesita el carnet de conducir."
Tom remembered the last time he had hugged Mary.,Tom recordó la última vez que había abrazado a Mary.
Tom's hurt.,Tom está herido.
The pyramids of Egypt are one of the seven wonders of the world.,Las pirámides de Egipto son una de las siete maravillas del mundo.
You shouldn't have said that.,No deberías haberlo dicho.
I thought we could do this together.,Pensé que podríamos hacer esto juntos.
We aren't alone.,No estamos solos.
Tom doesn't know which button to push.,Tom no sabe cuál botón presionar.
Let's see if this helps.,Veamos si ayuda.
The house is clean.,La casa está limpia.
I seem to have the wrong number.,Parece que tengo que el número incorrecto.
I just have a few questions.,Solo tengo unas pocas preguntas.
I didn't expect such a nice present from you.,No me esperaba un regalo tan bueno de ti.
Are you seriously thinking about buying a computer from that store?,¿Estás pensando seriamente en comprar un computador de esa tienda?
Why did this happen to me?,¿Por qué me pasan a mí estas cosas?
Who are my new neighbors?,¿Quiénes son mis vecinas nuevas?
You can't go.,No podés ir.
Tom knew that Mary was rich.,Tom sabía que Mary era rica.
Can I take a picture of you?,¿Le puedo tomar una foto?
"He stayed in his hotel most of the next day, talking to friends and supporters.","Él se quedó en el hotel la mayor parte del día siguiente, hablando con sus amigos y seguidores."
Tom couldn't see the lake from where he was standing.,Tom no podía ver el lago desde donde estaba parado.
I want you to have this.,Quiero que tengas esto.
I want a knife.,Quiero un cuchillo.
The headline is somewhat misleading.,El titular es un poco engañoso.
I can't hear you very well.,No te puedo oír muy bien.
I am aware of the fact.,Estoy informado del hecho.
He was heartbroken.,Le habían roto el corazón.
I think they're honest people.,Creo que son personas decentes.
Look at the picture at the top of the page.,Observa la imagen en la parte superior de la página.
That's just how things are.,Así es como son las cosas.
It's my treat.,Es de parte mía.
Tom wanted Mary to work harder.,Tom quería que Mary trabajara más duro.
Why are you so hard-headed?,¿Por qué tienes la cabeza tan dura?
I spent the entire day on the beach.,Pasé todo el día en la playa.
I could not speak to him.,No pude hablar con él.
I know you're worried about Tom.,Sé que estás preocupada por Tom.
I wasn't punctual.,No fui puntual.
The bottle is full.,La botella está llena.
We have thirty employees.,Tenemos 30 empleados.
You're cruel.,Es usted cruel.
Mary hasn't had her lunch yet.,Mary no ha comido todavía.
I am living the good life.,Estoy viviendo a cuerpo de rey.
I bought a ticket.,Compré un pasaje.
Did you get fired from your last job?,¿Te echaron de tu anterior trabajo?
I lost sight of my friends.,Perdí de vista a mis amigos.
I'm not here.,Yo no estoy aquí.
I am very busy practicing after school.,Estoy muy ocupado practicando después de la escuela.
She made thirty thousand dollars.,Ella ganó treinta mil dólares.
I love to see you laugh.,Me encanta verte reír.
The results were spectacular.,Los resultados fueron espectaculares.
Tom doesn't know who to turn to.,Tom no sabe a quien acudir.
"If UFOs were to attack the earth, what would become of us?","Si los OVNIs fueran a atacar la Tierra, ¿qué sería de nosotros?"
That's my affair.,Eso es asunto mío.
"You've already had breakfast, haven't you?","Ya has desayunado, ¿no?"
I called him up on the phone.,Lo llamé al teléfono.
The bird has not returned.,El pájaro no ha regresado.
We will take a quick break.,Tomaremos un breve descanso.
Raise your hand before you answer.,Levanta la mano antes de responder.
We instantly became friends.,Nos hicimos amigos de manera instantánea.
You won't believe this!,¡No van a creer esto!
He is always asking for money.,Él siempre está pidiendo dinero.
"You hate tourists, don't you?","Odias a los turistas, ¿verdad?"
This guy is great.,Este tío es genial.
Now and then she plays tennis.,De vez en cuando ella juega tenis.
I hope we achieve that.,Confío en que nos resulte.
I want to buy a gift for Tom.,Quiero comprarle un regalo a Tom.
Who wants to go?,¿Quién quiere ir?
Tom won't take no for an answer.,Tom no va a aceptar un no como respuesta.
We insist that this project be carried out immediately.,Insistimos que este proyecto se lleve a cabo de inmediato.
Tom answered the phone.,Tom contestó el teléfono.
Tom is a pilot.,Tom es piloto.
Don't let the soup get cold.,No dejes que la sopa se enfríe.
"When I got home, I found I had lost my wallet.","Cuando llegué a casa, me di cuenta de que había perdido la billetera."
He accomplished it at last.,Él al final lo consiguió.
I cleared the table.,Limpié la mesa.
It's time for you to get up.,Ya es hora de que te levantes.
Do you feel any better today?,¿Os sentís mejor hoy?
When were you born?,¿Cuándo naciste?
The boat sank during the storm.,El barco se hundió durante la tormenta.
Excuse me for opening your letter by mistake.,Perdóneme por haber abierto su carta por error.
People make mistakes in a situation like this.,En una situación así se cometen errores.
He's intelligent.,Él es inteligente.
I have left you your dinner in the oven.,Te he dejado la cena en el horno.
Things are not always what they seem.,Las cosas no siempre son lo que parecen.
I am badly in need of your help.,Necesito mucho tu ayuda.
I was not a good mother.,Yo no era una buena madre.
Tom thought it was strange.,Tom pensó que era extraño.
It was never hard for us to find something to talk about.,Nunca nos costó encontrar algo de que hablar.
That seems to be the problem.,Ese parece ser el problema.
A band of robbers attacked the party.,Una banda de ladrones asaltó la fiesta.
Don't you feel anything?,¿No sentís nada?
My daughter sleeps eight hours a day.,Mi hija duerme ocho horas al día.
None of the candidates got a majority of the votes.,Ninguno de los candidatos obtuvo la mayoría de los votos.
Tom hid the gun in the cookie jar on top of the refrigerator.,Tom ocultó el arma en la jarra de galletas encima del refrigerador.
Those are good.,Ésos son buenos.
Mary felt excluded.,Mary se sintió excluida.
Please turn on the television.,"Por favor, prendan la televisión."
What's your name?,¿Cuál es tu nombre?
I was just trying to impress Tom.,Solo intentaba impresionar a Tom.
The flood prevented me from crossing the river.,La inundación me impidió cruzar el río.
Get out of the classroom.,Sal del aula.
I really can't take it anymore.,De verdad no puedo soportarlo más.
That's a lemon tree.,Eso es un limonero.
Can I use the phone?,¿Puedo usar el teléfono?
He did not work on Sunday night.,Él no trabajaba los domingos a la noche.
I don't believe that ghosts exist.,No creo en la existencia de fantasmas.
I want to have fun.,Quiero divertirme.
Is the patient prepared for surgery?,¿El paciente está preparado para la operación?
I'd rather not.,Preferiría que no.
"She lives just outside Wripple, which is near Deal.","Ella vive a las afueras de Wripple, que está cerca de Deal."
Now listen really carefully.,Ahora escucha con mucho cuidado.
He's often mistaken for a student.,A él lo confunden con un estudiante a menudo.
Tom has limited free time.,Tom tiene poco tiempo libre.
Tom is Mary's former husband.,Tom es el ex-esposo de Mary.
Let me give this to you before I forget.,Déjame darte esto antes de que lo olvide.
I have seen angels and talked with them.,He visto ángeles y he hablado con ellos.
This is a mistake.,Es un error.
I don't want you to panic.,No quiero que entre en pánico.
Tom is coming to Boston with us.,Tom viene a Boston con nosotros.
Tom was kissed by Mary.,Mary besó a Tom.
Tom was unable to concentrate.,Tom era incapaz de concentrarse.
Who hired you?,¿Quién te contrató?
I'd like to have a few minutes alone with Tom.,Quisiera estar unos minutos a solas con Tom.
I'll come straight to the point. You're fired.,Iré directa al grano. Estás despedido.
I'm not your enemy.,No soy tu enemigo.
I like summer the best.,Lo que más me gusta es el verano.
I will teach you to play chess.,Te voy a enseñar a jugar al ajedrez.
"It's a town of 3,000 people.",Es un pueblo de tres mil almas.
My hair is still damp.,Mi pelo sigue mojado.
I danced all night long.,Bailé toda la noche.
China is bigger than Japan.,China es más grande que Japón.
I talked.,Hablé.
Nothing is impossible.,Nada es imposible.
I read in the newspaper that he had been murdered.,He leído en el periódico que le asesinaron.
I'll find Tom and let him know.,Buscaré a Tom y se lo haré saber.
They only sell women's shoes here.,Aquí solo venden zapatos de mujer.
Please don't try this at home.,Favor no intentar esto en casa.
Would you like some more tea?,¿Le gustaría un poco más de té?
Why not?,¿Por qué no?
Why don't you shut up?,¿Por qué no te callas?
The law says that all men are equal.,La ley dice que todos los hombres son iguales.
I can't go on Saturday.,No puedo ir el sábado.
Tom wants to meet you.,Tom quiere conocerte.
It was a difficult game.,Fue un juego difícil.
He didn't go and I didn't either.,Él no fue y yo tampoco.
The moonlight reflected on the lake.,La luz de la luna se reflejaba en el lago.
She made me a nice dress.,Ella me hizo un vestido maravilloso.
I buried my dog at the pet cemetery.,Enterré a mi perro en el cementerio de mascotas.
"I understand your point of view, but don't agree with it.","Entiendo tu punto de vista, pero no lo comparto."
Maryam is well behaved.,Maryam se porta bien.
"She smiled, waving her hand.","Ella sonrió, agitando su mano."
"You and Tom used to go fishing together, didn't you?","Tom y vos solían ir a pescar juntos, ¿no?"
Tom has two sons. Both of them live in Boston.,Tom tiene dos hijos. Ambos viven en Boston.
Tom arrived after midnight.,Tomás llegó después de la medianoche.
How much are the grapes?,¿Cuál es el precio de las uvas?
Tom is just crying wolf again.,Tom acaba de dar una falsa alarma otra vez.
I can fight my battles myself.,Yo solo puedo pelear mis batallas.
Why are you so tired today?,¿Por qué está hoy tan cansada?
I hardly know anything about Australia.,Apenas conozco nada de Australia.
He's wearing himself out working so much.,Con tanto trabajo se está agotando.
What a wonderful surprise!,¡Qué sorpresa maravillosa!
My colleagues welcomed me very warmly.,Mis colegas me recibieron muy cálidamente.
Nothing like that will happen again.,Nada así sucederá otra vez.
Is it OK if I go in jeans?,¿Está bien si me voy de mezclilla?
"Eventually, you'll be convinced.",A la larga se convencerá usted.
Do you have something to write with?,¿Tienes algo con lo que escribir?
French is spoken here.,Aquí se habla francés.
The sky is clear and the sun is bright.,"El cielo está despejado y el sol, brillante."
"When I was young, my father often talked to me about the Golden Pavilion.","Cuando era pequeño, mi padre me habló varias veces del Pabellón de Oro."
We don't have to try to reinvent the wheel.,No tenemos que tratar de reinventar la rueda.
Here comes the train.,Aquí viene el tren.
Have a nice flight.,¡Que tengas un buen vuelo!
You have to change trains at Shibuya.,Tienes que cambiar de tren en Shibuya.
She interrupted him while he was speaking to my father.,Ella lo interrumpió mientras hablaba con mi padre.
You can't sit with me.,No puede sentarse conmigo.
The brain needs a continuous supply of blood.,El cerebro necesita un suministro continuo de sangre.
I'm full.,Estoy lleno.
What's the time now?,¿Qué hora es ahora?
Tom bought a couple of books and gave them to Mary.,Tom compró unos cuantos libros y se los dio a Mary.
He turned the key.,Él giró la llave.
I am afraid they don't get along very well.,Me temo que ellos no se llevan muy bien.
Tom could hardly understand what Mary said.,Tom apenas podía entender lo que decía Mary.
I lied to my boyfriend about my age.,Le mentí a mi novio sobre mi edad.
Tom decided not to go to the party.,Tom decidió no ir a la fiesta.
That child felt secure in his mother's arms.,El niño se sentía seguro en los brazos de su madre.
Come along with us.,Ven con nosotros.
Tom and Mary are active members.,Tom y Mary son miembros activos.
That's strange. I could have sworn that I'd locked this door.,Qué extraño. Juraría que había cerrado esta puerta con llave.
Did you pay for those shoes?,¿Pagaste por esos zapatos?
"To tell the truth, I don't like him.","Para ser sincera, no me gusta."
